Frame Rate:,23.9760239760
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
3841,00:02:40.202,13.460665204678364,5.03859649122807,16.115241228070175,19.228157894736842
3842,00:02:40.243,13.53949561403509,4.684912280701754,16.42201754385965,19.51155701754386
3843,00:02:40.285,13.93858918128655,5.075504385964912,17.135219298245612,19.605043859649122
3844,00:02:40.327,14.424612573099415,4.904144736842105,17.688881578947367,20.680811403508773
3845,00:02:40.369,13.980197368421052,4.949166666666667,17.089166666666667,19.902258771929823
3846,00:02:40.410,13.481637426900585,4.492587719298245,16.703070175438597,19.249254385964914
3847,00:02:40.452,12.699685672514619,4.31125,16.878179824561403,16.909627192982455
3848,00:02:40.494,12.747273391812863,4.101074561403509,16.157456140350877,17.98328947368421
3849,00:02:40.535,13.19127192982456,4.8116666666666665,16.299758771929824,18.462390350877193
3850,00:02:40.577,13.541505847953218,5.193859649122807,17.24421052631579,18.186447368421053
3851,00:02:40.619,12.385051169590644,4.89671052631579,16.09844298245614,16.16
3852,00:02:40.660,13.09154970760234,5.070921052631579,18.154035087719297,16.04969298245614
3853,00:02:40.702,13.699027777777777,4.631951754385965,18.846140350877192,17.618991228070175
3854,00:02:40.744,18.62752923976608,6.012609649122807,28.042872807017545,21.827105263157893
3855,00:02:40.786,17.1252850877193,5.555811403508772,25.161929824561405,20.65811403508772
3856,00:02:40.827,17.079649122807016,5.638815789473684,24.990745614035088,20.60938596491228
3857,00:02:40.869,16.005548245614037,6.053486842105263,22.989890350877193,18.97326754385965
3858,00:02:40.911,16.223201754385965,6.02436403508772,22.909890350877195,19.73535087719298
3859,00:02:40.952,17.128347953216373,6.687302631578947,23.898179824561403,20.799561403508772
3860,00:02:40.994,18.904035087719297,7.657105263157895,26.644122807017546,22.410877192982458
3861,00:02:41.036,18.86268274853801,7.87,26.80390350877193,21.914144736842104
3862,00:02:41.078,17.255767543859648,7.033245614035088,24.165438596491228,20.56861842105263
3863,00:02:41.119,15.056966374269004,6.468706140350877,19.62002192982456,19.08217105263158
3864,00:02:41.161,13.218684210526314,6.157587719298245,16.717258771929824,16.78120614035088
3865,00:02:41.203,13.068311403508773,7.252785087719298,15.501535087719299,16.45061403508772
3866,00:02:41.244,53.53598684210527,21.86984649122807,51.50414473684211,87.23396929824561
3867,00:02:41.286,5.822353801169591,4.418618421052631,4.9325,8.11594298245614
3868,00:02:41.328,6.382521929824563,5.769078947368421,4.533201754385965,8.845285087719299
3869,00:02:41.370,8.548874269005848,6.07484649122807,8.36013157894737,11.211644736842105
3870,00:02:41.411,7.489919590643275,6.352214912280702,6.278245614035088,9.839298245614035
3871,00:02:41.453,7.90546052631579,7.1055482456140355,5.917916666666667,10.692916666666667
3872,00:02:41.495,6.172470760233918,4.104429824561404,5.889364035087719,8.523618421052632
3873,00:02:41.536,6.619919590643275,6.636644736842105,4.96905701754386,8.25405701754386
3874,00:02:41.578,4.390372807017544,4.199649122807018,3.190811403508772,5.780657894736842
3875,00:02:41.620,4.806652046783626,5.280372807017544,2.9808552631578946,6.158728070175439
3876,00:02:41.661,4.43748538011696,4.852521929824562,3.092982456140351,5.366951754385965
3877,00:02:41.703,5.477456140350877,5.990899122807018,3.31594298245614,7.1255263157894735
3878,00:02:41.745,3.7966008771929824,3.7842105263157895,2.7834649122807016,4.822127192982456
3879,00:02:41.787,4.863954678362573,4.990263157894737,3.021184210526316,6.580416666666666
3880,00:02:41.828,4.618779239766082,4.945570175438596,3.1696929824561404,5.741074561403509
3881,00:02:41.870,5.446951754385965,4.264890350877193,4.768771929824561,7.30719298245614
3882,00:02:41.912,6.315701754385965,6.616381578947369,3.9498245614035086,8.380899122807017
3883,00:02:41.953,6.236622807017544,4.845087719298245,5.952478070175439,7.912302631578948
3884,00:02:41.995,8.925862573099415,11.258223684210526,5.566578947368421,9.952785087719299
3885,00:02:42.037,6.599035087719297,8.32561403508772,3.9164035087719298,7.555087719298245
3886,00:02:42.079,6.19861111111111,6.315570175438596,4.488026315789473,7.792236842105263
3887,00:02:42.120,7.536059941520468,9.598684210526315,3.992390350877193,9.017105263157895
3888,00:02:42.162,7.169912280701754,7.245833333333334,5.899802631578948,8.364100877192982
3889,00:02:42.204,10.89375730994152,10.564627192982456,9.583201754385964,12.53344298245614
3890,00:02:42.245,11.47953216374269,11.3225,9.893947368421053,13.222149122807018
3891,00:02:42.287,11.870394736842107,14.017631578947368,8.385657894736843,13.207894736842105
3892,00:02:42.329,10.534590643274855,11.983793859649122,7.7270394736842105,11.892938596491229
3893,00:02:42.371,9.131498538011696,9.331732456140351,7.254320175438597,10.80844298245614
3894,00:02:42.412,7.115752923976609,7.1680482456140355,5.730350877192983,8.448859649122808
3895,00:02:42.454,8.202010233918129,7.374605263157894,7.226644736842105,10.004780701754386
3896,00:02:42.496,7.878413742690058,7.1747149122807015,7.530043859649123,8.930482456140352
3897,00:02:42.537,7.775891812865496,7.145350877192983,7.235438596491228,8.94688596491228
3898,00:02:42.579,7.4815204678362575,6.188859649122807,7.429385964912281,8.826315789473684
3899,00:02:42.621,7.44187865497076,5.9197807017543855,7.583311403508772,8.822543859649123
3900,00:02:42.662,9.728150584795321,11.235219298245614,7.167083333333333,10.782149122807018
3901,00:02:42.704,5.977675438596491,4.876688596491228,5.530877192982456,7.52546052631579
3902,00:02:42.746,9.318808479532164,9.429342105263158,7.988333333333333,10.53875
3903,00:02:42.788,9.377565789473685,9.553728070175438,7.997631578947368,10.581337719298245
3904,00:02:42.829,8.295445906432748,7.8624561403508775,6.8889035087719295,10.134978070175439
3905,00:02:42.871,6.729612573099415,7.171995614035088,4.992850877192982,8.023991228070175
3906,00:02:42.913,7.1541228070175436,7.799912280701754,5.141535087719299,8.520921052631579
3907,00:02:42.954,8.219744152046783,10.204298245614035,4.758245614035087,9.696688596491228
3908,00:02:42.996,4.494159356725146,4.279912280701755,3.2130043859649122,5.989561403508772
3909,00:02:43.038,5.689956140350877,6.20344298245614,3.721842105263158,7.144583333333333
3910,00:02:43.080,6.207141812865497,5.841162280701754,5.021184210526315,7.759078947368421
3911,00:02:43.121,10.013852339181286,9.255833333333333,8.802763157894736,11.98296052631579
3912,00:02:43.163,13.013837719298245,12.713881578947369,11.310350877192983,15.017280701754386
3913,00:02:43.205,12.989729532163743,12.577412280701754,11.46936403508772,14.922412280701755
3914,00:02:43.246,13.19888157894737,12.995877192982457,11.600899122807018,14.999868421052632
3915,00:02:43.288,12.428698830409354,12.446425438596492,10.70905701754386,14.130614035087719
3916,00:02:43.330,10.854320175438597,8.930197368421053,10.65359649122807,12.979166666666666
3917,00:02:43.372,11.072185672514621,12.071951754385966,8.514144736842105,12.63046052631579
3918,00:02:43.413,8.663684210526315,7.417171052631579,8.272916666666667,10.300964912280701
3919,00:02:43.455,9.664093567251463,9.81842105263158,7.924934210526316,11.24892543859649
3920,00:02:43.497,9.813845029239767,9.443070175438596,8.470635964912281,11.527828947368421
3921,00:02:43.538,10.530197368421051,10.464254385964912,8.964232456140351,12.162105263157894
3922,00:02:43.580,9.897266081871345,9.813969298245613,9.47782894736842,10.4
3923,00:02:43.622,6.565226608187134,6.495109649122807,5.532675438596491,7.667894736842105
3924,00:02:43.663,9.3359283625731,12.989451754385964,5.602675438596491,9.415657894736842
3925,00:02:43.705,8.2493567251462,9.28780701754386,6.877412280701755,8.582850877192982
3926,00:02:43.747,10.502858187134503,14.163618421052632,7.2996491228070175,10.045307017543859
3927,00:02:43.789,11.032083333333333,12.666820175438597,9.253201754385964,11.176228070175439
3928,00:02:43.830,10.748004385964911,14.982719298245614,7.161030701754386,10.100263157894737
3929,00:02:43.872,8.881922514619882,11.723684210526315,6.185504385964912,8.736578947368422
3930,00:02:43.914,9.63593567251462,12.201337719298246,7.102368421052631,9.604100877192982
3931,00:02:43.955,11.593033625730996,17.48574561403509,5.98280701754386,11.310548245614035
3932,00:02:43.997,7.337105263157895,10.93701754385965,3.258640350877193,7.815657894736842
3933,00:02:44.039,7.084912280701754,9.216600877192983,4.086600877192982,7.951535087719298
3934,00:02:44.081,8.257404970760234,13.316359649122807,3.1000877192982457,8.355767543859649
3935,00:02:44.122,6.014144736842105,8.989342105263157,2.970855263157895,6.082236842105263
3936,00:02:44.164,7.6554020467836255,11.410131578947368,3.6292982456140352,7.926776315789474
3937,00:02:44.206,6.943728070175439,9.775964912280703,4.096074561403508,6.959144736842105
3938,00:02:44.247,6.119773391812866,8.634736842105264,3.752894736842105,5.971688596491228
3939,00:02:44.289,7.466900584795321,10.73953947368421,4.191008771929824,7.47015350877193
3940,00:02:44.331,12.584312865497076,20.00859649122807,6.405679824561403,11.338662280701755
3941,00:02:44.373,11.12576754385965,16.205482456140352,6.917171052631579,10.254649122807017
3942,00:02:44.414,11.443676900584796,16.641381578947367,6.504407894736842,11.185241228070176
3943,00:02:44.456,12.038384502923975,18.180372807017545,6.9627412280701755,10.97203947368421
3944,00:02:44.498,11.220204678362572,15.005899122807017,6.520043859649123,12.134671052631578
3945,00:02:44.539,7.416951754385966,10.373728070175439,3.395745614035088,8.481381578947369
3946,00:02:44.581,6.22920321637427,7.6196710526315785,3.6151973684210525,7.452741228070176
3947,00:02:44.623,10.286520467836258,14.39138157894737,5.232828947368421,11.235350877192982
3948,00:02:44.664,9.159758771929825,13.049583333333333,5.494956140350877,8.934736842105263
3949,00:02:44.706,8.564795321637428,11.048508771929825,4.696622807017544,9.949254385964911
3950,00:02:44.748,9.140233918128656,12.425899122807017,3.7638815789473683,11.23092105263158
3951,00:02:44.790,10.179576023391812,11.953355263157894,5.9695833333333335,12.615789473684211
3952,00:02:44.831,15.473223684210529,20.253947368421052,8.589583333333334,17.576140350877193
3953,00:02:44.873,16.782112573099415,22.727631578947367,9.80969298245614,17.809013157894736
3954,00:02:44.915,17.52169590643275,21.106140350877194,11.192631578947369,20.266315789473683
3955,00:02:44.956,14.952478070175438,18.69859649122807,7.788223684210526,18.37061403508772
3956,00:02:44.998,8.541520467836257,8.986162280701754,5.686425438596491,10.951973684210527
3957,00:02:45.040,17.465073099415207,21.293026315789472,11.085635964912282,20.01655701754386
3958,00:02:45.082,47.19486842105263,42.06861842105263,46.53530701754386,52.980679824561406
3959,00:02:45.123,17.60450292397661,16.250723684210527,15.413969298245615,21.148815789473684
3960,00:02:45.165,17.56704678362573,16.179605263157896,15.608530701754386,20.91300438596491
3961,00:02:45.207,18.333019005847955,19.141820175438596,15.059276315789473,20.79796052631579
3962,00:02:45.248,16.747258771929825,16.99416666666667,13.58798245614035,19.659627192982455
3963,00:02:45.290,16.753786549707602,17.764868421052633,13.153925438596492,19.342565789473685
3964,00:02:45.332,16.21369883040936,17.111513157894738,13.000592105263157,18.528991228070176
3965,00:02:45.374,17.07901315789474,19.525921052631578,12.835592105263158,18.875526315789475
3966,00:02:45.415,16.658055555555556,19.014605263157893,12.722828947368422,18.236732456140352
3967,00:02:45.457,16.874312865497075,19.17114035087719,12.768355263157895,18.68344298245614
3968,00:02:45.499,23.2552850877193,31.085570175438598,13.707982456140352,24.97230263157895
3969,00:02:45.540,15.882339181286548,16.834320175438595,12.881271929824562,17.93142543859649
3970,00:02:45.582,15.671951754385965,16.839605263157896,12.702631578947368,17.47361842105263
3971,00:02:45.624,15.092850877192982,16.05559210526316,11.990372807017543,17.232587719298245
3972,00:02:45.665,14.370116959064328,14.532916666666667,12.139407894736841,16.438026315789475
3973,00:02:45.707,13.988706140350876,14.911447368421053,11.080175438596491,15.974495614035087
3974,00:02:45.749,13.152953216374266,13.796864035087719,10.585614035087719,15.076381578947368
3975,00:02:45.791,13.384415204678362,15.021820175438597,10.01344298245614,15.117982456140352
3976,00:02:45.832,12.102887426900585,12.682785087719298,9.681162280701754,13.944714912280702
3977,00:02:45.874,12.38220029239766,13.329254385964912,9.515745614035088,14.301600877192982
3978,00:02:45.916,11.613194444444446,12.22313596491228,9.010241228070175,13.606206140350878
3979,00:02:45.957,11.49858918128655,12.003969298245615,8.966491228070176,13.52530701754386
3980,00:02:45.999,13.030570175438598,14.636469298245615,9.37122807017544,15.084013157894736
3981,00:02:46.041,11.035548245614036,11.317390350877194,8.68548245614035,13.10377192982456
3982,00:02:46.083,10.78795321637427,11.530394736842105,8.0075,12.825964912280702
3983,00:02:46.124,9.455146198830409,9.757434210526316,7.086052631578947,11.521951754385965
3984,00:02:46.166,9.36077485380117,9.725855263157895,6.95078947368421,11.405679824561403
3985,00:02:46.208,9.021169590643275,10.153421052631579,6.086337719298245,10.82375
3986,00:02:46.249,7.452989766081871,7.957828947368421,5.455241228070175,8.945899122807017
3987,00:02:46.291,7.967733918128655,9.49780701754386,5.122434210526316,9.28296052631579
3988,00:02:46.333,6.39219298245614,7.516228070175439,4.144583333333333,7.515767543859649
3989,00:02:46.375,5.162945906432749,5.907828947368421,3.395701754385965,6.18530701754386
3990,00:02:46.416,5.33951754385965,5.030328947368421,4.357543859649123,6.630679824561404
3991,00:02:46.458,7.656703216374268,7.916491228070176,5.950263157894737,9.103355263157894
3992,00:02:46.500,9.730285087719297,11.570986842105263,6.4927631578947365,11.127105263157894
3993,00:02:46.541,8.067441520467836,8.694561403508771,6.004057017543859,9.503706140350877
3994,00:02:46.583,9.284254385964912,10.806293859649124,6.2511403508771926,10.795328947368422
3995,00:02:46.625,59.76297514619883,67.35638157894736,58.72743421052632,53.205109649122804
3996,00:02:46.666,9.175519005847953,10.881929824561404,5.885350877192982,10.759276315789474
3997,00:02:46.708,8.774773391812866,11.356929824561403,5.241820175438597,9.725570175438596
3998,00:02:46.750,10.144495614035089,13.391951754385964,5.7964473684210525,11.245087719298246
3999,00:02:46.792,8.446301169590642,11.33953947368421,4.222828947368421,9.776535087719298
4000,00:02:46.833,8.359064327485381,9.689298245614035,4.701732456140351,10.686162280701755
4001,00:02:46.875,7.085504385964911,7.694254385964912,5.08078947368421,8.481469298245614
4002,00:02:46.917,7.3084795321637435,6.72030701754386,5.752894736842105,9.452236842105263
4003,00:02:46.958,9.952565789473683,10.587236842105263,6.413728070175439,12.856732456140351
4004,00:02:47.000,9.729795321637427,10.184583333333334,6.628925438596491,12.375877192982456
4005,00:02:47.042,9.587624269005847,10.355899122807017,5.397543859649123,13.009429824561403
4006,00:02:47.084,9.91312865497076,11.742324561403509,5.045921052631579,12.951140350877193
4007,00:02:47.125,10.033837719298246,10.972434210526316,6.8640570175438596,12.265021929824561
4008,00:02:47.167,12.37872807017544,14.434605263157895,8.002960526315789,14.69861842105263
4009,00:02:47.209,12.055365497076025,14.105614035087719,7.941513157894737,14.118969298245615
4010,00:02:47.250,12.427054093567252,14.281973684210527,8.011885964912281,14.987302631578947
4011,00:02:47.292,11.243786549707602,12.136820175438597,8.050635964912281,13.54390350877193
4012,00:02:47.334,11.091374269005847,10.769714912280701,9.709649122807017,12.794758771929825
4013,00:02:47.376,12.029020467836256,12.548662280701754,9.701666666666666,13.836732456140352
4014,00:02:47.417,11.581652046783624,13.14828947368421,8.319956140350877,13.276710526315789
4015,00:02:47.459,12.091769005847953,14.181359649122808,8.293157894736842,13.80078947368421
4016,00:02:47.501,12.17923245614035,14.01890350877193,9.009627192982457,13.509166666666667
4017,00:02:47.542,12.707441520467837,14.017719298245614,8.959451754385965,15.14515350877193
4018,00:02:47.584,53.17114766081871,40.22179824561403,69.0151096491228,50.276535087719296
4019,00:02:47.626,2.252141812865497,1.3251754385964911,1.9285526315789474,3.5026973684210527
4020,00:02:47.667,2.299656432748538,1.369451754385965,2.0296491228070175,3.4998684210526316
4021,00:02:47.709,2.817945906432749,1.7554824561403508,2.3580043859649122,4.340350877192982
4022,00:02:47.751,2.8127777777777774,1.8790570175438597,2.4553508771929824,4.103925438596491
4023,00:02:47.793,3.0626900584795322,2.2258771929824563,2.60844298245614,4.35375
4024,00:02:47.834,3.1918567251461987,2.298223684210526,2.8100877192982456,4.467258771929824
4025,00:02:47.876,4.005694444444445,3.2039473684210527,3.4344298245614033,5.378706140350877
4026,00:02:47.918,3.4798318713450294,2.5628070175438595,3.1312061403508773,4.745482456140351
4027,00:02:47.959,3.816454678362573,3.3288157894736843,3.137280701754386,4.983267543859649
4028,00:02:48.001,3.6400365497076024,3.288157894736842,2.8971491228070176,4.7348026315789475
4029,00:02:48.043,3.3561695906432747,2.7757894736842106,2.732390350877193,4.560328947368421
4030,00:02:48.085,2.8517616959064327,2.2504824561403507,2.3646052631578947,3.9401973684210527
4031,00:02:48.126,2.1324122807017543,1.49609649122807,1.891359649122807,3.009780701754386
4032,00:02:48.168,2.7459429824561403,2.649407894736842,1.8895833333333334,3.6988377192982456
4033,00:02:48.210,1.4325073099415206,1.0889254385964913,1.2447149122807017,1.9638815789473685
4034,00:02:48.251,1.5524488304093567,1.1664912280701754,1.2480701754385966,2.242785087719298
4035,00:02:48.293,2.80953216374269,2.627872807017544,1.9491447368421053,3.851578947368421
4036,00:02:48.335,1.9588742690058478,1.5124342105263158,1.6277192982456141,2.736469298245614
4037,00:02:48.377,2.007997076023392,1.4654824561403508,1.615372807017544,2.9431359649122806
4038,00:02:48.418,2.6334283625730994,2.4706140350877193,1.8594736842105264,3.5701973684210526
4039,00:02:48.460,2.154108187134503,1.641688596491228,1.750372807017544,3.070263157894737
4040,00:02:48.502,2.714086257309942,2.400701754385965,2.052763157894737,3.688793859649123
4041,00:02:48.543,2.6988742690058483,2.249013157894737,2.157390350877193,3.690219298245614
4042,00:02:48.585,2.846498538011696,2.3598684210526315,2.2803728070175437,3.8992543859649125
4043,00:02:48.627,2.8764108187134503,2.2550438596491227,2.4366447368421054,3.937543859649123
4044,00:02:48.668,3.397361111111111,2.766206140350877,2.923355263157895,4.502521929824561
4045,00:02:48.710,3.5639692982456146,2.8946491228070177,3.2398026315789474,4.557456140350877
4046,00:02:48.752,4.440270467836257,3.6957894736842105,4.206074561403509,5.418947368421053
4047,00:02:48.794,5.2072587719298244,4.479561403508772,4.998223684210526,6.143991228070176
4048,00:02:48.835,5.0956505847953215,4.3787938596491225,5.059978070175439,5.848179824561403
4049,00:02:48.877,4.907236842105263,4.7494736842105265,4.337872807017544,5.634364035087719
4050,00:02:48.919,4.318326023391813,4.194934210526315,3.663311403508772,5.096732456140351
4051,00:02:48.960,4.697090643274854,3.9578508771929823,4.813135964912281,5.320285087719299
4052,00:02:49.002,46.793260233918126,18.231688596491228,58.952894736842104,63.195197368421056
4053,00:02:49.044,10.702273391812867,6.530877192982456,8.462302631578947,17.113640350877194
4054,00:02:49.086,9.701271929824562,5.840197368421053,7.803486842105263,15.460131578947369
4055,00:02:49.127,10.115847953216374,6.261907894736842,7.995745614035088,16.089890350877194
4056,00:02:49.169,10.162843567251462,6.563004385964912,7.9369736842105265,15.988552631578948
4057,00:02:49.211,9.44766812865497,5.4424561403508775,7.560416666666667,15.340131578947368
4058,00:02:49.252,9.542580409356725,6.0651754385964916,7.167916666666667,15.394649122807017
4059,00:02:49.294,10.087624269005849,7.0809649122807015,7.115328947368421,16.06657894736842
4060,00:02:49.336,8.362777777777778,5.459451754385965,6.181885964912281,13.446995614035087
4061,00:02:49.378,9.185095029239767,6.56140350877193,6.450986842105263,14.542894736842106
4062,00:02:49.419,8.497368421052633,5.726578947368421,6.20390350877193,13.561622807017544
4063,00:02:49.461,9.08983918128655,6.673486842105263,6.34078947368421,14.255241228070176
4064,00:02:49.503,8.223779239766083,5.589605263157894,6.031184210526316,13.050548245614035
4065,00:02:49.544,8.6565716374269,6.115811403508772,6.163859649122807,13.690043859649123
4066,00:02:49.586,8.109181286549708,5.479276315789473,5.806008771929824,13.042258771929825
4067,00:02:49.628,7.604619883040935,4.640855263157895,5.716820175438596,12.456184210526315
4068,00:02:49.669,8.507521929824561,5.695065789473684,5.971995614035087,13.855504385964911
4069,00:02:49.711,7.797017543859649,4.728969298245614,5.875855263157895,12.786228070175438
4070,00:02:49.753,8.580979532163743,6.127258771929824,5.999078947368421,13.616600877192983
4071,00:02:49.795,8.260979532163743,5.5285087719298245,6.044342105263158,13.210087719298246
4072,00:02:49.836,9.09655701754386,6.509364035087719,6.32171052631579,14.45859649122807
4073,00:02:49.878,8.417353801169591,5.940065789473684,5.93969298245614,13.372302631578947
4074,00:02:49.920,8.454378654970759,5.682631578947368,5.819407894736842,13.86109649122807
4075,00:02:49.961,8.629122807017543,5.882456140350877,6.140175438596491,13.864736842105263
4076,00:02:50.003,9.060336257309942,6.463596491228071,6.029824561403509,14.687587719298246
4077,00:02:50.045,8.580548245614034,5.803486842105263,5.908530701754386,14.029627192982456
4078,00:02:50.087,8.839612573099414,6.292149122807017,5.830438596491228,14.39625
4079,00:02:50.128,8.73249269005848,6.365021929824562,5.784912280701755,14.047543859649123
4080,00:02:50.170,8.12078216374269,5.619934210526316,5.360723684210527,13.381688596491228
4081,00:02:50.212,8.184276315789473,5.93375,5.211491228070176,13.407587719298245
4082,00:02:50.253,7.800584795321638,5.544890350877193,5.196732456140351,12.660131578947368
4083,00:02:50.295,8.18592105263158,5.973684210526316,5.464407894736842,13.11967105263158
4084,00:02:50.337,8.316769005847954,6.455131578947368,5.226008771929824,13.269166666666667
4085,00:02:50.379,7.723384502923977,5.288070175438596,5.307149122807018,12.574934210526315
4086,00:02:50.420,8.819554093567252,6.617280701754386,5.65844298245614,14.182938596491228
4087,00:02:50.462,8.5090716374269,6.4057894736842105,5.663574561403509,13.457850877192982
4088,00:02:50.504,9.26203947368421,6.596622807017543,6.209429824561403,14.980065789473684
4089,00:02:50.545,9.250964912280702,6.99155701754386,5.938201754385965,14.82313596491228
4090,00:02:50.587,9.616191520467837,6.602587719298246,6.5587719298245615,15.687214912280702
4091,00:02:50.629,10.223647660818713,7.808881578947369,6.713464912280702,16.14859649122807
4092,00:02:50.670,9.496695906432748,6.795657894736842,6.445197368421053,15.249232456140351
4093,00:02:50.712,9.530519005847953,7.5092763157894735,6.098903508771929,14.983377192982456
4094,00:02:50.754,9.316125730994152,6.99811403508772,6.356228070175439,14.594035087719298
4095,00:02:50.796,9.23826754385965,6.466447368421052,6.633092105263158,14.615263157894736
4096,00:02:50.837,17.011812865497077,16.95734649122807,8.537368421052632,25.540723684210526
4097,00:02:50.879,10.283238304093567,6.407565789473685,8.330131578947368,16.11201754385965
4098,00:02:50.921,10.30277046783626,6.214561403508772,8.890109649122808,15.803640350877194
4099,00:02:50.962,11.1578216374269,6.739451754385965,9.581513157894737,17.1525
4100,00:02:51.004,10.264247076023393,5.8325,9.001184210526317,15.95905701754386
4101,00:02:51.046,11.726454678362572,7.103684210526316,9.80296052631579,18.272719298245615
4102,00:02:51.088,10.870782163742689,6.252609649122807,9.242631578947368,17.117105263157896
4103,00:02:51.129,11.550555555555556,7.193179824561404,9.118837719298245,18.339649122807018
4104,00:02:51.171,11.227163742690058,7.053486842105263,8.835635964912282,17.792368421052632
4105,00:02:51.213,11.565431286549709,7.501359649122807,8.79671052631579,18.398223684210528
4106,00:02:51.254,10.991118421052633,6.89375,8.428486842105263,17.651118421052633
4107,00:02:51.296,11.475489766081871,7.447258771929825,8.75390350877193,18.22530701754386
4108,00:02:51.338,10.716615497076022,6.891973684210527,8.361951754385965,16.89592105263158
4109,00:02:51.380,11.174678362573099,7.451688596491228,8.436798245614035,17.635548245614036
4110,00:02:51.421,10.485073099415205,6.433640350877193,8.417872807017543,16.603706140350877
4111,00:02:51.463,11.422595029239766,7.439956140350877,9.246162280701755,17.581666666666667
4112,00:02:51.505,10.930906432748538,6.680657894736842,9.293004385964911,16.81905701754386
4113,00:02:51.546,12.117412280701755,8.345263157894736,9.617324561403509,18.38964912280702
4114,00:02:51.588,12.043676900584794,7.548311403508772,10.093530701754386,18.48918859649123
4115,00:02:51.630,13.31390350877193,8.99515350877193,10.70640350877193,20.24015350877193
4116,00:02:51.671,13.026805555555555,8.967478070175439,10.686622807017544,19.426315789473684
4117,00:02:51.713,13.62187865497076,9.438793859649122,10.676798245614036,20.75004385964912
4118,00:02:51.755,13.474656432748537,9.172565789473683,10.923070175438596,20.328333333333333
4119,00:02:51.797,14.801418128654971,10.555986842105263,11.500526315789473,22.347741228070177
4120,00:02:51.838,14.127280701754387,9.855065789473684,10.940219298245614,21.58655701754386
4121,00:02:51.880,15.586396198830412,11.398048245614035,11.843508771929825,23.51763157894737
4122,00:02:51.922,15.066681286549708,10.475065789473684,11.82875,22.89622807017544
4123,00:02:51.963,16.66235380116959,11.84111842105263,13.130087719298245,25.015855263157896
4124,00:02:52.005,16.283698830409357,11.40421052631579,13.102894736842105,24.343991228070177
4125,00:02:52.047,16.710884502923978,11.816666666666666,13.301776315789473,25.01421052631579
4126,00:02:52.089,15.634649122807017,11.068026315789474,12.313662280701754,23.522258771929824
4127,00:02:52.130,16.123084795321635,11.590745614035088,12.494824561403508,24.283684210526317
4128,00:02:52.172,16.193742690058478,12.96030701754386,11.80923245614035,23.811688596491226
4129,00:02:52.214,16.09906432748538,12.224232456140351,11.983464912280702,24.089495614035087
4130,00:02:52.255,16.479714912280702,11.940285087719298,12.536754385964912,24.962105263157895
4131,00:02:52.297,16.543691520467835,12.828464912280701,12.364407894736843,24.438201754385965
4132,00:02:52.339,16.771293859649123,12.069956140350877,13.208377192982455,25.035548245614034
4133,00:02:52.381,17.323230994152045,13.492543859649123,13.21296052631579,25.264188596491227
4134,00:02:52.422,16.733048245614032,12.060767543859649,13.313881578947369,24.824495614035087
4135,00:02:52.464,17.79953216374269,12.284276315789473,14.653157894736841,26.461162280701753
4136,00:02:52.506,66.96011695906434,52.71614035087719,57.56629385964912,90.59791666666666
4137,00:02:52.547,4.6639254385964914,3.976754385964912,3.055438596491228,6.959583333333334
4138,00:02:52.589,5.478771929824561,5.64938596491228,3.159451754385965,7.627478070175439
4139,00:02:52.631,4.842894736842106,4.1245394736842105,3.166513157894737,7.237631578947369
4140,00:02:52.672,5.81016081871345,5.333728070175439,3.5631359649122807,8.533618421052632
4141,00:02:52.714,7.4456140350877185,7.599166666666667,4.011359649122807,10.726315789473684
4142,00:02:52.756,6.567163742690059,6.047039473684211,4.015526315789474,9.638925438596491
4143,00:02:52.798,6.976337719298246,6.571732456140351,4.181885964912281,10.175394736842104
4144,00:02:52.839,8.192580409356726,8.408399122807017,4.560877192982456,11.608464912280702
4145,00:02:52.881,7.250233918128655,7.061184210526315,4.401666666666666,10.287850877192982
4146,00:02:52.923,7.450087719298245,7.231644736842105,4.700986842105263,10.417631578947368
4147,00:02:52.964,10.215065789473684,11.260899122807018,5.628684210526316,13.755614035087719
4148,00:02:53.006,8.855263157894738,8.87657894736842,5.639166666666667,12.050043859649122
4149,00:02:53.048,9.24937865497076,9.431864035087719,5.812543859649123,12.50372807017544
4150,00:02:53.090,11.449641812865499,13.393618421052631,5.967697368421053,14.987609649122806
4151,00:02:53.131,9.524897660818715,8.968508771929825,5.165855263157895,14.440328947368421
4152,00:02:53.173,11.412843567251462,10.176315789473684,6.521798245614035,17.540416666666665
4153,00:02:53.215,12.998209064327485,10.923552631578948,7.408706140350877,20.66236842105263
4154,00:02:53.256,10.609130116959065,8.932697368421053,6.2918859649122805,16.60280701754386
4155,00:02:53.298,9.614846491228072,8.570855263157895,5.88265350877193,14.391030701754387
4156,00:02:53.340,8.78843567251462,9.369166666666667,4.64375,12.352390350877194
4157,00:02:53.382,6.452923976608187,5.425372807017544,4.008267543859649,9.925131578947369
4158,00:02:53.423,7.404210526315789,7.359342105263158,3.92375,10.92953947368421
4159,00:02:53.465,7.350255847953217,7.159561403508772,3.872763157894737,11.01844298245614
4160,00:02:53.507,6.248947368421052,5.841162280701754,3.5219298245614037,9.38375
4161,00:02:53.548,47.61957602339181,47.984956140350874,28.503728070175438,66.37004385964913
4162,00:02:53.590,1.0818932748538013,0.8099122807017544,0.7382894736842105,1.6974780701754386
4163,00:02:53.632,3.121374269005848,2.8091666666666666,2.074561403508772,4.480394736842105
